URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_alive
https://www.um.si,16,www.um.si,9,0,32,100.0,1.0,0.0004946,0.049733975,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,1,0.062,1,2167,11379,1,um,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,76,10,12,120,3,126,1,True
https://www.stlrenfest.com,25,www.stlrenfest.com,18,0,219,100.0,1.0,0.5229071,0.062745603,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,772,9381,1,stlrenfest,100.0,100.0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,14,21,16,64,0,75,1,True
https://www.police1.com,22,www.police1.com,15,0,219,100.0,1.0,0.5229071,0.063703628,3,1,0,0,0.0,8,0.364,1,0.045,0,0,0,1,0.045,1,8681,72438,1,police1,100.0,100.0,1,0,1,1,0,1,1,6,1,1,1,1,0,0,0,0,1,357,2,25,225,3,82,1,True
https://www.sao2fl.org,21,www.sao2fl.org,14,0,329,100.0,0.666666667,0.0799628,0.057970692,3,1,0,0,0.0,7,0.333,1,0.048,0,0,0,1,0.048,1,527,1311,1,sao2fl,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,16,2,6,54,0,55,1,True
https://www.historyandheadlines.com,34,www.historyandheadlines.com,27,0,219,100.0,1.0,0.5229071,0.059724708,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1461,9381,1,historyandheadlines,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,26,21,32,133,6,134,1,True
https://www.shintetsu.co.jp,26,www.shintetsu.co.jp,19,0,687,100.0,0.833333333,0.0230451,0.055693852,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,370,404,1,shintetsuco,0.0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,38,3,3,0,0,4,1,True
https://www.fmo.nl,17,www.fmo.nl,10,0,281,100.0,1.0,0.0082003,0.059108231,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,387,736,1,fmo,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,16,5,9,13,0,10,1,True
https://www.johnnie-o.com,24,www.johnnie-o.com,17,0,219,100.0,0.888888889,0.5229071,0.067745806,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,5916,5246,1,johnnie-o,100.0,100.0,1,0,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,78,5,39,224,7,38,1,True
https://www.nine-lives-studio.com,32,www.nine-lives-studio.com,25,0,219,100.0,0.411764706,0.5229071,0.061397315,3,1,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,864,1478,1,nine-lives-studio,100.0,100.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,666,7,10,16,0,6,1,True
https://www.d-zine.se,20,www.d-zine.se,13,0,63,100.0,0.833333333,0.0040185,0.050178417,2,1,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,474,562,1,d-zine,100.0,100.0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,8,1,5,31,0,21,1,True
https://www.bsim.berkeley.edu,28,www.bsim.berkeley.edu,21,0,625,100.0,0.692307692,0.0115013,0.053504439,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,552,480,1,bsimberkeley,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,15,39,1,42,1,True
https://www.primocanale.it,25,www.primocanale.it,18,0,411,100.0,1.0,0.012178,0.0669647,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1815,803,1,prmocanale,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,8,6,13,145,1,9,1,True
https://www.ci.boerne.tx.us,26,www.ci.boerne.tx.us,19,0,721,100.0,0.583333333,0.0045585,0.059149309,2,3,0,0,0.0,11,0.423,0,0.0,0,0,0,3,0.115,1,4585,1671,1,ciboernetx,0.0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,14,18,387,0,25,1,True
https://www.ordredemaltefrance.org,33,www.ordredemaltefrance.org,26,0,329,100.0,1.0,0.0799628,0.066974591,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1649,9381,1,dredemaltefrance,88.88888889,88.88888889,1,1,1,0,0,0,0,10,0,1,1,1,0,0,1,0,0,11,1,15,102,0,135,1,True
https://www.mantech.com,22,www.mantech.com,15,0,219,100.0,1.0,0.5229071,0.068586865,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1385,5312,1,mantech,100.0,100.0,1,0,1,0,0,0,0,10,0,1,1,1,0,0,0,0,1,20,2,6,193,0,54,1,True
https://www.gessle.com,21,www.gessle.com,14,0,219,100.0,1.0,0.5229071,0.067081909,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,201,1820,1,gessle,100.0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,5,20,0,24,1,True
https://www.asecho.org,21,www.asecho.org,14,0,329,100.0,1.0,0.0799628,0.073776251,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,657,8047,1,asecho,100.0,100.0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,14,17,28,136,5,174,1,True
https://www.susannahweiland.co.uk,32,www.susannahweiland.co.uk,25,0,380,100.0,0.888888889,0.028555,0.057111592,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,3520,9458,1,ssannahweilandco,0.0,0.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,34,7,22,113,243,16,1,True
https://www.carpetcleaningadvanced.com,37,www.carpetcleaningadvanced.com,30,0,219,100.0,1.0,0.5229071,0.062868848,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,904,8047,1,carpetcleaningadvanced,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,39,3,8,92,0,84,1,True
https://www.airbornesappers.org.uk,33,www.airbornesappers.org.uk,26,0,380,100.0,0.842105263,0.028555,0.061064481,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,884,1361,1,airbornesappersorg,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,14,6,10,2,0,4,1,True
https://www.fsb-tcfd.org,23,www.fsb-tcfd.org,16,0,329,100.0,0.625,0.0799628,0.047827023,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1944,36376,1,fsb-tcfd,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,19,5,10,26,0,40,1,True
http://www.f4afca2e9a6103d1a364c00398fc302773.ws,48,www.f4afca2e9a6103d1a364c00398fc302773.ws,41,0,56,19.41870747,0.294117647,0.0003477,0.022300119,2,1,0,0,0.0,14,0.292,22,0.458,0,0,0,1,0.021,0,13,244,1,f4afca2e9a6103d1a364c00398fc302773,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True
https://www.vladimir-city.ru,27,www.vladimir-city.ru,20,0,73,100.0,0.692307692,0.0180132,0.0525131,2,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,4152,7514,1,vladimi-city,0.0,0.0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,37,10,19,496,3,12,1,True
https://www.hollandarthouse.com,30,www.hollandarthouse.com,23,0,219,100.0,1.0,0.5229071,0.06225549,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,554,884,1,hollandarthouse,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,31,4,15,11,0,5,1,True
https://www.topmarques.uk.com,28,www.topmarques.uk.com,21,0,219,100.0,0.846153846,0.5229071,0.056380478,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,824,333,1,topmarquesuk,0.0,0.0,1,1,0,1,1,1,0,2,0,1,1,0,0,0,0,0,1,46,5,10,5,5,22,1,True
https://www.footankleinstitute.com,33,www.footankleinstitute.com,26,0,219,100.0,1.0,0.5229071,0.063179874,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1218,24319,1,footankleinstitute,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,59,1,21,68,0,74,1,True
https://www.elperiodista.cl,26,www.elperiodista.cl,19,0,496,100.0,1.0,0.0012193,0.064086674,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1585,8047,1,elperiodista,100.0,100.0,1,1,1,0,0,1,0,5,0,1,1,1,1,0,1,0,1,35,11,21,158,0,162,1,True
https://www.mikitenarch.com,26,www.mikitenarch.com,19,0,219,100.0,1.0,0.5229071,0.063224158,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,880,2023,1,mikitenarch,100.0,100.0,0,0,1,0,0,1,0,4,0,1,0,1,0,0,1,0,0,13,7,13,32,0,8,1,True
https://www.kathyarcher.com,26,www.kathyarcher.com,19,0,219,100.0,1.0,0.5229071,0.058238054,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,10708,42953,1,kathyarcher,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,1,1,0,1,0,0,25,15,18,32,2,33,1,True
https://www.dnswm.org,20,www.dnswm.org,13,0,329,100.0,1.0,0.0799628,0.054346778,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1339,13248,1,dnswm,100.0,100.0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,23,25,30,197,10,204,1,True
http://inside.mp3.de/c/r?action=ri&emid=090069t04kpcr01u2mn8r&uid=vzic5w77tgfh72amde3a&key=h2vabltsmh-cy4arohcdmjeuwcxq4thvvcarzpknkblqikeuy-flo1fcqsaflbsxz6x4ezflmoso7lgu&cars_classified_url=http://ow.ly/b3tu50ngbwf,216,inside.mp3.de,13,0,976,5.493521112,0.8,0.0326503,0.039097015,2,1,0,0,0.0,153,0.708,29,0.134,5,1,0,14,0.093,0,9,225,1,insimp3cr?action=ri&emid=090069t04kpcr01u2mn8r&uid=vzic5w77tgfh72am3a&key=h2vabltsmh-cy4arohcdmjeuwcxq4thvvcarzpknkblqikeuy-flo1fcqsaflbsxz6x4ezflmoso7lgu&cars_classified_url=owlyb3tu50ngbwf,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True
https://www.ultimatehaunt.com,28,www.ultimatehaunt.com,21,0,219,100.0,1.0,0.5229071,0.060398033,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,224,9534,1,ultimatehaunt,100.0,100.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,9,8,5,58,0,61,1,True
https://www.misterfly.com,24,www.misterfly.com,17,0,219,100.0,1.0,0.5229071,0.057611274,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1502,538,1,misterfly,100.0,100.0,1,1,1,1,1,1,2,0,0,0,1,1,0,1,1,0,0,41,6,29,17,1,28,1,True
https://www.copaxone.com,23,www.copaxone.com,16,0,219,100.0,1.0,0.5229071,0.071007333,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,575,1400,1,paxone,75.0,75.0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,17,0,8,24,0,8,1,True
https://www.new-buildhousing.com.au,34,www.new-buildhousing.com.au,27,0,275,100.0,0.65,0.0100856,0.054221777,2,2,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,3731,3237,1,new-buildhousingcom,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,11,15,36,148,1,23,1,True
https://www.casavacanzeilcorno.com,33,www.casavacanzeilcorno.com,26,0,219,100.0,1.0,0.5229071,0.068446439,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1299,2342,1,casavacanzeilrno,0.0,0.0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,7,19,12,51,1,54,1,True
https://www.rigetti.com,22,www.rigetti.com,15,0,219,100.0,1.0,0.5229071,0.065752233,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,762,2240,1,rigetti,100.0,100.0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,40,1,3,47,0,60,1,True
https://www.manilalivewire.com,29,www.manilalivewire.com,22,0,219,100.0,1.0,0.5229071,0.062257193,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1420,1398,1,manilalivewire,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,74,11,23,15,5,18,1,True
https://www.land.vic.gov.au,26,www.land.vic.gov.au,19,0,275,100.0,0.416666667,0.0100856,0.052928993,2,3,0,0,0.0,11,0.423,0,0.0,0,0,0,3,0.115,1,3590,3754,1,lndvicgov,0.0,0.0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,15,2,15,349,2,365,1,True
https://www.general-track.com,28,www.general-track.com,21,0,219,100.0,0.615384615,0.5229071,0.065292819,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,686,501,1,general-track,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,3,11,2,1,5,1,True
https://www.caingram.info,24,www.caingram.info,17,0,713,100.0,1.0,0.0075051,0.058580916,4,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,809,1677,1,caingram,100.0,100.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,0,8,174,0,185,1,True
https://www.caldecks.com,23,www.caldecks.com,16,0,219,100.0,1.0,0.5229071,0.063654071,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1294,9381,1,caldecks,100.0,100.0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,47,23,108,107,1,128,1,True
https://www.canadianbeernews.com,31,www.canadianbeernews.com,24,0,219,100.0,1.0,0.5229071,0.065487053,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,4177,9381,1,canadianbeernews,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,133,12,13,415,2,427,1,True
https://www.me-tis.net,21,www.me-tis.net,14,0,240,100.0,0.666666667,0.0384199,0.067475473,3,1,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,405,760,1,me-tis,100.0,100.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16,2,7,45,0,54,1,True
https://www.coin-or.org,22,www.coin-or.org,15,0,329,100.0,0.714285714,0.0799628,0.078129053,3,1,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,289,9381,1,coin-,71.42857143,71.42857143,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8,19,22,64,0,68,1,True
https://www.chhs.niu.edu,23,www.chhs.niu.edu,16,0,625,100.0,0.625,0.0115013,0.049834974,3,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1428,578,1,chhsniu,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,11,11,13,21,8,99,1,True
https://www.sidneyherald.com,27,www.sidneyherald.com,20,0,219,100.0,1.0,0.5229071,0.058211322,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,7433,33961,1,sidneyherald,100.0,100.0,0,1,1,0,0,1,0,5,1,1,1,1,1,1,1,0,1,50,9,68,247,0,61,1,True
https://www.shopivyandash.com,28,www.shopivyandash.com,21,0,219,100.0,1.0,0.5229071,0.053332365,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2394,3976,1,shopivyandash,100.0,100.0,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,56,88,21,148,0,14,1,True
https://www.newenttowncouncil.org.uk,35,www.newenttowncouncil.org.uk,28,0,380,100.0,0.857142857,0.028555,0.059728243,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,835,1348,1,newenttownconcilorg,0.0,0.0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,15,1,5,1,0,4,1,True
https://www.au.com,17,www.au.com,10,0,219,100.0,1.0,0.5229071,0.0721484,3,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,3426,859,1,au,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,91,12,35,192,14,129,1,True
https://www.wealthmeta.com,25,www.wealthmeta.com,18,0,219,100.0,1.0,0.5229071,0.063896732,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,695,393,1,wealthmeta,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,17,1,2,117,1,15,1,True
https://www.playgroundsafetyinspector.co.uk,42,www.playgroundsafetyinspector.co.uk,35,0,380,100.0,0.928571429,0.028555,0.056275735,2,2,0,0,0.0,28,0.667,0,0.0,0,0,0,2,0.048,1,515,11583,1,playgrondsafetyinspectorco,0.0,0.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4,5,10,17,3,18,1,True
https://www.letstripnepal.com,28,www.letstripnepal.com,21,0,219,100.0,1.0,0.5229071,0.061344666,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1415,18955,1,letstripnepal,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,34,19,23,126,12,129,1,True
https://www.breegle.com,22,www.breegle.com,15,0,219,100.0,1.0,0.5229071,0.06665216,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3171,14346,1,breegle,100.0,100.0,1,0,1,0,0,1,0,12,0,1,1,1,0,1,1,0,1,116,19,28,99,1,22,1,True
https://www.creema.jp,20,www.creema.jp,13,0,687,100.0,1.0,0.0230451,0.066133376,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,4381,390,1,creema,100.0,100.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,104,2,9,460,15,52,1,True
https://www.kulturzeitschrift.at,31,www.kulturzeitschrift.at,24,0,654,100.0,1.0,0.0038776,0.048973153,2,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,952,3006,1,kulturzeitschrift,100.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,129,4,123,1,True
https://www.ilprimatonazionale.it,32,www.ilprimatonazionale.it,25,0,411,100.0,1.0,0.012178,0.06324353,2,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,6692,9458,1,lprmatonazonale,0.0,0.0,0,1,1,0,0,1,0,10,1,1,1,1,1,0,1,0,1,93,3,68,252,21,273,1,True
https://www.derewonko.com,24,www.derewonko.com,17,0,219,100.0,1.0,0.5229071,0.066886229,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,410,1391,1,derewonko,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,29,17,33,28,0,35,1,True
https://www.digital.archives.go.jp,33,www.digital.archives.go.jp,26,0,687,100.0,0.473684211,0.0230451,0.053353211,2,3,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,342,228,1,digitalarchivesgo,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,11,5,7,54,0,7,1,True
https://www.pointwise.com,24,www.pointwise.com,17,0,219,100.0,1.0,0.5229071,0.063434292,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,954,965,1,pointwise,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,47,5,29,11,0,28,1,True
https://www.dot.state.mn.us,26,www.dot.state.mn.us,19,0,721,100.0,0.5,0.0045585,0.061412688,2,3,0,0,0.0,11,0.423,0,0.0,0,0,0,3,0.115,1,424,376,1,dotstatemn,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,4,20,80,0,51,1,True
https://www.camelgames.com,25,www.camelgames.com,18,0,219,100.0,1.0,0.5229071,0.070028705,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1685,798,1,camelgames,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,25,36,40,51,0,11,1,True
https://www.stayarlington.com,28,www.stayarlington.com,21,0,219,100.0,1.0,0.5229071,0.062105551,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1855,1368,1,stayarlington,100.0,100.0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,54,4,13,217,18,78,1,True
https://www.storeatmyhouse.com,29,www.storeatmyhouse.com,22,0,219,100.0,1.0,0.5229071,0.065938853,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,658,9104,1,storeatmyhouse,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,8,22,48,55,6,48,1,True
https://www.debbielum.com,24,www.debbielum.com,17,0,219,100.0,1.0,0.5229071,0.057253068,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1043,1350,1,debbielum,100.0,100.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,20,6,11,45,0,8,1,True
https://formaloo.net/attmail876,31,formaloo.net,12,0,240,54.25330813,1.0,0.0384199,0.057880186,3,0,0,0,0.0,18,0.581,3,0.097,0,0,0,2,0.065,1,103,83,1,formalooattmail876,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,7,0,True
https://www.sallyvannuys.com,27,www.sallyvannuys.com,20,0,219,100.0,1.0,0.5229071,0.051450446,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,253,1598,1,sallyvannuys,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,18,1,4,0,0,24,1,True
https://www.gynultrazvuk.cz,26,www.gynultrazvuk.cz,19,0,713,100.0,1.0,0.0036307,0.039178335,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,607,201,1,gynultrazvuk,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,1,4,44,1,1,1,True
https://www.renogalliera.it,26,www.renogalliera.it,19,0,411,100.0,1.0,0.012178,0.066680166,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,406,3406,1,renogallera,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,2,3,44,7,53,1,True
https://www.gskentuckiana.org,28,www.gskentuckiana.org,21,0,329,100.0,1.0,0.0799628,0.058070755,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1659,15135,1,gskentuckiana,100.0,100.0,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,27,9,28,54,0,16,1,True
https://www.vassilisa.com,24,www.vassilisa.com,17,0,219,100.0,1.0,0.5229071,0.062313491,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,6826,31176,1,vassilisa,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,233,2,25,180,55,60,1,True
https://www.falklandislands.com,30,www.falklandislands.com,23,0,219,100.0,1.0,0.5229071,0.054651772,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1727,21368,1,falklandislands,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,212,5,13,136,3,35,1,True
https://www.spiritech.fr,23,www.spiritech.fr,16,0,336,100.0,1.0,0.0141483,0.052524447,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2273,1019,1,spiritech,100.0,100.0,1,0,1,0,0,1,4,4,0,1,1,0,0,0,0,0,0,80,2,13,86,0,123,1,True
https://www.ecommercebytes.com,29,www.ecommercebytes.com,22,0,219,100.0,1.0,0.5229071,0.069625209,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,938,9381,1,emmercebytes,0.0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,29,15,21,165,2,159,1,True
https://www.stirlingshop.de,26,www.stirlingshop.de,19,0,976,100.0,1.0,0.0326503,0.051151671,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1606,786,1,stirlingshop,100.0,100.0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,18,4,8,24,0,8,1,True
https://www.cddft.nhs.uk,23,www.cddft.nhs.uk,16,0,380,100.0,0.666666667,0.028555,0.041313392,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,485,1486,1,cddftnhs,0.0,0.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,2,12,41,2,14,1,True
https://www.hjalmarsonstiftelsen.se,34,www.hjalmarsonstiftelsen.se,27,0,63,100.0,1.0,0.0040185,0.057588319,2,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,457,4603,1,hjalmarontiftelen,0.0,0.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,11,25,51,4,53,1,True
https://www.givot.co.il,22,www.givot.co.il,15,0,674,100.0,0.75,0.0013543,0.062297004,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,711,9381,1,gvotco,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,18,23,27,78,9,81,1,True
https://www.euromanticism.org,28,www.euromanticism.org,21,0,329,100.0,1.0,0.0799628,0.068197676,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,918,2562,1,euromanticism,100.0,100.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,9,6,18,55,1,78,1,True
https://www.penta-ocean.co.jp,28,www.penta-ocean.co.jp,21,0,687,100.0,0.428571429,0.0230451,0.068722126,2,2,0,0,0.0,13,0.464,0,0.0,0,0,0,3,0.107,1,466,274,1,penta-oceanco,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,22,10,16,7,1,13,1,True
https://www.phpfastcache.com,27,www.phpfastcache.com,20,0,219,100.0,1.0,0.5229071,0.056889983,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,271,235,1,phpfastcache,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,9,6,0,15,1,True
